location,temp_c,humidity,pressure_mb,windspeed_kph,pm2_5,pm10,co,no2,hour,day,month,day_of_week,aqi_index
Okhla Phase III,19.1,51,988.1,10.0,65.2,285.0,773,44.4,21,11,7,4,153
Okhla Phase III,18.5,52,988.0,9.9,65.2,287.8,700,39.4,22,11,7,4,153
Okhla Phase III,18.1,54,988.1,11.5,63.1,276.6,629,34.4,23,11,7,4,152
Rohini,17.0,56,987.6,10.0,60.1,197.0,447,23.4,0,11,7,4,152
Rohini,16.4,58,987.2,9.5,56.7,172.3,407,19.4,1,11,7,4,152
Rohini,15.8,60,987.0,9.3,54.1,157.4,390,16.6,2,11,7,4,151
Rohini,15.2,62,987.0,8.7,53.6,156.5,398,15.0,3,11,7,4,151
Rohini,14.8,63,987.0,8.5,54.7,165.8,429,14.5,4,11,7,4,150
Rohini,14.8,66,987.5,9.8,55.1,165.8,493,15.1,5,11,7,4,147
Rohini,14.1,68,988.1,8.1,57.3,166.7,632,20.7,6,11,7,4,146
Rohini,14.3,68,989.0,8.4,61.0,165.8,804,28.0,7,11,7,4,145
Rohini,16.1,62,989.6,6.7,62.6,150.4,892,31.5,8,11,7,4,144
Rohini,18.8,53,990.3,6.2,60.3,160.7,823,27.3,9,11,7,4,143
Rohini,21.5,46,990.3,6.8,53.9,139.7,671,19.1,10,11,7,4,143
Rohini,24.6,38,990.0,8.8,42.6,105.7,541,12.6,11,11,7,4,144
Rohini,26.2,31,989.6,9.7,36.3,91.5,460,8.9,12,11,7,4,145
Rohini,27.0,27,989.0,10.1,34.5,95.7,402,6.9,13,11,7,4,146
Rohini,27.2,25,988.4,10.1,34.0,108.0,394,8.6,14,11,7,4,146
Rohini,26.9,26,988.1,10.1,35.5,126.7,476,16.9,15,11,7,4,146
Rohini,25.5,31,988.0,8.8,38.9,140.6,608,28.8,16,11,7,4,145
Rohini,23.2,40,988.1,10.1,50.4,151.3,696,41.4,17,11,7,4,144
Rohini,21.6,43,988.5,9.6,53.8,172.3,697,39.6,18,11,7,4,145
Rohini,20.2,47,989.0,8.9,55.3,191.4,655,37.1,19,11,7,4,144
Rohini,19.2,49,989.2,8.9,55.8,203.0,609,34.5,20,11,7,4,144
Rohini,18.4,50,989.1,8.9,56.1,202.6,571,32.1,21,11,7,4,143
Rohini,17.6,51,988.9,8.4,55.4,190.5,530,29.7,22,11,7,4,142
Rohini,17.2,55,989.1,9.7,53.2,171.4,489,27.1,23,11,7,4,141
IGI Airport,17.1,57,986.1,9.0,71.7,346.5,480,28.2,0,11,7,4,182
IGI Airport,16.4,58,985.6,8.6,69.2,333.4,432,22.6,1,11,7,4,178
IGI Airport,15.8,60,985.5,8.3,66.4,313.9,408,18.5,2,11,7,4,175
IGI Airport,15.1,62,985.4,7.3,63.8,299.0,409,16.3,3,11,7,4,172
IGI Airport,14.7,64,985.5,7.2,62.6,291.5,435,15.7,4,11,7,4,168
IGI Airport,14.7,67,986.0,8.2,63.6,300.8,505,16.4,5,11,7,4,165
IGI Airport,14.1,69,986.7,7.5,64.3,285.9,675,22.6,6,11,7,4,164
IGI Airport,14.3,68,987.6,8.3,66.4,263.6,889,30.9,7,11,7,4,163
IGI Airport,16.0,63,988.1,7.4,71.2,268.2,999,34.9,8,11,7,4,162
IGI Airport,18.5,54,988.9,6.5,65.4,244.9,912,30.6,9,11,7,4,162
IGI Airport,21.1,47,988.8,7.1,60.8,231.9,722,22.1,10,11,7,4,162
IGI Airport,24.2,40,988.6,9.3,51.8,201.2,563,15.1,11,11,7,4,163
IGI Airport,25.9,32,988.1,9.7,47.4,200.2,473,10.7,12,11,7,4,162
IGI Airport,26.8,26,987.5,10.1,45.2,201.6,414,8.0,13,11,7,4,161
IGI Airport,26.9,25,986.9,10.2,43.2,202.1,412,9.7,14,11,7,4,160
IGI Airport,26.5,26,986.6,9.7,41.6,203.0,510,19.5,15,11,7,4,159
IGI Airport,25.3,31,986.5,9.0,44.0,209.5,663,33.7,16,11,7,4,157
IGI Airport,23.4,39,986.6,9.2,52.5,165.3,768,48.5,17,11,7,4,155
IGI Airport,21.9,43,987.0,8.4,58.1,204.0,773,48.8,18,11,7,4,154
IGI Airport,20.6,46,987.4,8.0,61.9,244.9,729,49.1,19,11,7,4,153
IGI Airport,19.5,48,987.7,7.8,64.0,271.0,680,47.9,20,11,7,4,153
IGI Airport,18.5,51,987.6,7.1,65.2,285.0,640,44.4,21,11,7,4,153
IGI Airport,17.7,52,987.5,6.8,65.2,287.8,594,39.4,22,11,7,4,153
IGI Airport,17.4,54,987.6,8.2,63.1,276.6,546,34.4,23,11,7,4,152
Anand Vihar,18.0,51,990.8,8.2,50.5,149.9,554,23.9,0,11,8,0,140
Anand Vihar,17.4,53,990.7,8.3,47.4,129.9,480,20.4,1,11,8,0,138
Anand Vihar,16.9,54,990.4,8.5,44.7,112.0,436,17.8,2,11,8,0,138
Anand Vihar,16.3,55,990.5,7.9,43.0,98.3,404,15.8,3,11,8,0,137
Anand Vihar,15.8,55,990.5,6.9,43.0,91.0,403,14.6,4,11,8,0,135
Anand Vihar,15.1,60,990.8,6.6,43.4,92.4,521,15.1,5,11,8,0,134
Anand Vihar,14.4,63,991.1,5.0,48.4,93.4,909,22.3,6,11,8,0,133
Anand Vihar,15.2,59,992.0,4.9,56.5,98.0,1417,32.0,7,11,8,0,132
Anand Vihar,17.0,53,992.5,5.1,60.1,93.1,1678,36.7,8,11,8,0,132
Anand Vihar,19.6,44,993.3,3.8,56.6,91.0,1455,31.7,9,11,8,0,131
Anand Vihar,22.5,35,993.3,4.8,49.9,78.0,986,21.7,10,11,8,0,131
Anand Vihar,25.0,24,993.0,7.9,40.3,62.4,621,13.8,11,11,8,0,131
Anand Vihar,26.4,22,992.4,8.1,36.8,59.8,491,9.7,12,11,8,0,130
Anand Vihar,27.1,21,991.8,8.5,37.0,66.6,464,7.8,13,11,8,0,130
Anand Vihar,27.1,21,990.9,8.8,37.8,77.3,495,9.6,14,11,8,0,131
Anand Vihar,26.6,22,990.6,9.3,39.1,92.7,595,18.1,15,11,8,0,131
Anand Vihar,25.7,24,990.5,8.8,42.0,106.6,752,30.5,16,11,8,0,131
Anand Vihar,24.0,31,990.5,6.0,61.9,136.4,886,45.3,17,11,8,0,132
Anand Vihar,22.7,36,990.7,5.0,68.2,156.5,978,44.9,18,11,8,0,133
Anand Vihar,21.8,40,991.2,5.2,70.5,177.9,1046,44.2,19,11,8,0,134
Anand Vihar,20.9,43,991.5,5.8,73.3,194.6,1066,42.6,20,11,8,0,136
Anand Vihar,19.9,46,991.6,5.4,75.2,201.2,1015,39.6,21,11,8,0,138
Anand Vihar,19.3,47,991.3,5.7,76.1,197.9,917,35.6,22,11,8,0,140
Anand Vihar,18.8,52,991.2,5.8,74.5,183.9,817,31.4,23,11,8,0,142
Connaught Place,17.4,53,989.5,6.3,50.5,149.9,513,23.9,0,11,8,0,140
Connaught Place,16.9,55,989.3,6.4,47.4,129.9,447,20.4,1,11,8,0,138
Connaught Place,16.4,55,989.1,6.6,44.7,112.0,409,17.8,2,11,8,0,138
Connaught Place,15.8,57,989.0,6.2,43.0,98.3,387,15.8,3,11,8,0,137
Connaught Place,15.0,59,989.0,5.5,43.0,91.0,394,14.6,4,11,8,0,135
Connaught Place,14.2,66,989.3,5.4,43.4,92.4,499,15.1,5,11,8,0,134
Connaught Place,13.9,66,989.6,4.3,48.4,93.4,827,22.3,6,11,8,0,133
Connaught Place,14.9,61,990.5,4.0,56.5,98.0,1254,32.0,7,11,8,0,132
Connaught Place,16.9,53,991.1,4.6,60.1,93.1,1476,36.7,8,11,8,0,132
Connaught Place,19.5,44,991.9,3.8,56.6,91.0,1296,31.7,9,11,8,0,131
Connaught Place,22.4,35,991.9,5.1,49.9,78.0,911,21.7,10,11,8,0,131
Connaught Place,25.0,27,991.6,8.2,40.3,62.4,605,13.8,11,11,8,0,131
Connaught Place,26.3,24,991.0,9.0,36.8,59.8,482,9.7,12,11,8,0,130
Connaught Place,27.0,22,990.5,9.8,37.0,66.6,438,7.8,13,11,8,0,130
Connaught Place,27.1,21,989.5,10.1,37.8,77.3,442,9.6,14,11,8,0,131
Connaught Place,26.6,22,989.3,10.2,39.1,92.7,505,18.1,15,11,8,0,131
Connaught Place,25.9,25,989.1,9.4,42.0,106.6,617,30.5,16,11,8,0,131
Connaught Place,23.5,36,989.1,5.3,61.9,136.4,718,45.3,17,11,8,0,132
Connaught Place,22.6,37,989.3,5.2,68.2,156.5,797,44.9,18,11,8,0,133
Connaught Place,21.4,42,989.9,5.3,70.5,177.9,864,44.2,19,11,8,0,134
Connaught Place,20.4,46,990.0,5.3,73.3,194.6,896,42.6,20,11,8,0,136
Connaught Place,19.5,49,990.1,5.3,75.2,201.2,874,39.6,21,11,8,0,138
Connaught Place,18.8,50,989.8,5.4,76.1,197.9,816,35.6,22,11,8,0,140
Connaught Place,18.4,54,989.8,5.5,74.5,183.9,749,31.4,23,11,8,0,142
Dwarka,16.5,57,990.1,7.6,60.5,260.8,422,29.5,0,11,8,0,152
Dwarka,15.8,59,989.9,7.2,58.2,250.5,378,24.5,1,11,8,0,152
Dwarka,15.3,60,989.8,7.1,56.7,248.7,358,20.7,2,11,8,0,152
Dwarka,14.8,62,989.7,6.4,55.3,245.9,358,17.8,3,11,8,0,151
Dwarka,13.9,65,989.6,5.6,53.9,234.7,381,16.0,4,11,8,0,151
Dwarka,13.4,70,989.9,5.6,49.5,180.2,464,16.9,5,11,8,0,151
Dwarka,13.3,69,990.2,3.6,52.0,157.9,681,24.8,6,11,8,0,151
Dwarka,13.9,66,991.1,4.6,58.8,148.1,957,35.3,7,11,8,0,150
Dwarka,15.9,60,991.7,5.5,64.7,170.9,1102,40.4,8,11,8,0,150
Dwarka,18.6,52,992.5,4.0,59.8,148.1,994,34.9,9,11,8,0,150
Dwarka,21.3,44,992.6,4.9,53.7,137.8,755,23.9,10,11,8,0,150
Dwarka,24.1,34,992.2,7.9,45.3,132.7,555,15.3,11,11,8,0,149
Dwarka,25.5,29,991.7,9.7,45.6,146.2,444,10.7,12,11,8,0,149
Dwarka,26.2,24,991.2,11.1,47.3,160.7,372,8.5,13,11,8,0,149
Dwarka,26.2,24,990.3,11.4,49.0,173.2,363,10.8,14,11,8,0,149
Dwarka,25.9,26,990.0,10.6,50.1,180.7,455,20.8,15,11,8,0,149
Dwarka,24.6,30,989.8,9.5,53.3,184.4,610,35.5,16,11,8,0,150
Dwarka,22.6,38,989.8,7.3,66.8,158.3,734,53.5,17,11,8,0,150
Dwarka,21.4,43,989.9,6.5,75.4,173.7,799,56.6,18,11,8,0,151
Dwarka,20.2,47,990.5,6.5,80.3,199.8,833,60.6,19,11,8,0,151
Dwarka,19.4,50,990.6,6.6,81.5,217.0,834,61.8,20,11,8,0,151
Dwarka,18.4,54,990.8,6.0,84.1,231.9,785,58.1,21,11,8,0,152
Dwarka,18.0,53,990.5,6.5,85.4,242.1,702,51.5,22,11,8,0,152
Dwarka,17.5,56,990.4,6.3,85.0,246.8,628,44.5,23,11,8,0,153
Okhla Phase III,17.2,56,987.9,10.9,60.5,260.8,549,29.5,0,11,8,0,152
Okhla Phase III,16.6,58,987.7,11.0,58.2,250.5,470,24.5,1,11,8,0,152
Okhla Phase III,16.2,58,987.5,11.2,56.7,248.7,421,20.7,2,11,8,0,152
Okhla Phase III,15.8,59,987.5,10.9,55.3,245.9,388,17.8,3,11,8,0,151
Okhla Phase III,15.3,59,987.5,10.4,53.9,234.7,385,16.0,4,11,8,0,151
Okhla Phase III,14.9,63,987.9,10.2,49.5,180.2,484,16.9,5,11,8,0,151
Okhla Phase III,14.4,64,988.2,7.8,52.0,157.9,808,24.8,6,11,8,0,151
Okhla Phase III,14.6,64,989.0,7.8,58.8,148.1,1233,35.3,7,11,8,0,150
Okhla Phase III,16.5,61,989.6,8.0,64.7,170.9,1458,40.4,8,11,8,0,150
Okhla Phase III,19.1,55,990.4,5.4,59.8,148.1,1293,34.9,9,11,8,0,150
Okhla Phase III,21.7,46,990.5,5.5,53.7,137.8,928,23.9,10,11,8,0,150
Okhla Phase III,24.2,33,990.2,8.1,45.3,132.7,637,15.3,11,11,8,0,149
Okhla Phase III,25.4,28,989.6,8.8,45.6,146.2,507,10.7,12,11,8,0,149
Okhla Phase III,26.0,27,989.0,9.0,47.3,160.7,450,8.5,13,11,8,0,149
Okhla Phase III,26.2,25,988.1,9.1,49.0,173.2,480,10.8,14,11,8,0,149
Okhla Phase III,25.8,26,987.9,8.5,50.1,180.7,650,20.8,15,11,8,0,149
Okhla Phase III,24.1,37,987.5,5.6,53.3,184.4,906,35.5,16,11,8,0,150
Okhla Phase III,21.5,48,987.6,5.8,66.8,158.3,1098,53.5,17,11,8,0,150
Okhla Phase III,20.4,50,987.8,6.0,75.4,173.7,1169,56.6,18,11,8,0,151
Okhla Phase III,19.5,52,988.4,6.0,80.3,199.8,1176,60.6,19,11,8,0,151
Okhla Phase III,19.2,51,988.5,6.8,81.5,217.0,1141,61.8,20,11,8,0,151
Okhla Phase III,18.8,52,988.7,6.9,84.1,231.9,1052,58.1,21,11,8,0,152
Okhla Phase III,18.3,53,988.4,7.2,85.4,242.1,921,51.5,22,11,8,0,152
Okhla Phase III,17.9,55,988.4,7.4,85.0,246.8,799,44.5,23,11,8,0,153
Rohini,16.4,58,988.9,8.3,50.5,149.9,442,23.9,0,11,8,0,140
Rohini,15.8,59,988.8,8.3,47.4,129.9,396,20.4,1,11,8,0,138
Rohini,15.3,60,988.5,8.2,44.7,112.0,375,17.8,2,11,8,0,138
Rohini,14.9,60,988.5,7.7,43.0,98.3,368,15.8,3,11,8,0,137
Rohini,14.2,61,988.3,6.5,43.0,91.0,386,14.6,4,11,8,0,135
Rohini,13.7,65,988.8,6.4,43.4,92.4,484,15.1,5,11,8,0,134
Rohini,12.9,70,989.0,4.5,48.4,93.4,765,22.3,6,11,8,0,133
Rohini,13.5,67,989.9,3.8,56.5,98.0,1125,32.0,7,11,8,0,132
Rohini,15.6,60,990.5,4.0,60.1,93.1,1308,36.7,8,11,8,0,132
Rohini,18.6,50,991.4,3.3,56.6,91.0,1146,31.7,9,11,8,0,131
Rohini,21.6,41,991.5,4.7,49.9,78.0,807,21.7,10,11,8,0,131
Rohini,24.5,32,991.2,8.6,40.3,62.4,538,13.8,11,11,8,0,131
Rohini,25.9,26,990.6,10.0,36.8,59.8,426,9.7,12,11,8,0,130
Rohini,26.4,24,990.1,10.9,37.0,66.6,383,7.8,13,11,8,0,130
Rohini,26.5,24,989.2,10.6,37.8,77.3,396,9.6,14,11,8,0,131
Rohini,26.0,26,988.9,10.3,39.1,92.7,490,18.1,15,11,8,0,131
Rohini,24.9,30,988.7,8.7,42.0,106.6,639,30.5,16,11,8,0,131
Rohini,22.5,40,988.7,7.0,61.9,136.4,757,45.3,17,11,8,0,132
Rohini,21.2,44,988.8,7.7,68.2,156.5,813,44.9,18,11,8,0,133
Rohini,19.9,48,989.3,7.6,70.5,177.9,837,44.2,19,11,8,0,134
Rohini,18.9,51,989.4,6.8,73.3,194.6,831,42.6,20,11,8,0,136
Rohini,18.1,53,989.6,6.4,75.2,201.2,783,39.6,21,11,8,0,138
Rohini,17.8,53,989.3,7.5,76.1,197.9,706,35.6,22,11,8,0,140
Rohini,17.2,56,989.3,7.9,74.5,183.9,634,31.4,23,11,8,0,142
IGI Airport,16.5,57,987.4,7.6,60.5,260.8,486,29.5,0,11,8,0,152
IGI Airport,15.8,59,987.2,7.2,58.2,250.5,422,24.5,1,11,8,0,152
IGI Airport,15.3,60,987.1,7.1,56.7,248.7,388,20.7,2,11,8,0,152
IGI Airport,14.8,62,987.0,6.4,55.3,245.9,372,17.8,3,11,8,0,151
IGI Airport,13.9,65,986.9,5.6,53.9,234.7,385,16.0,4,11,8,0,151
IGI Airport,13.4,70,987.2,5.6,49.5,180.2,488,16.9,5,11,8,0,151
IGI Airport,13.3,69,987.5,3.6,52.0,157.9,796,24.8,6,11,8,0,151
IGI Airport,13.9,66,988.4,4.6,58.8,148.1,1195,35.3,7,11,8,0,150
IGI Airport,15.9,60,989.0,5.5,64.7,170.9,1402,40.4,8,11,8,0,150
IGI Airport,18.6,52,989.8,4.0,59.8,148.1,1238,34.9,9,11,8,0,150
IGI Airport,21.3,44,990.0,4.9,53.7,137.8,883,23.9,10,11,8,0,150
IGI Airport,24.1,34,989.6,7.9,45.3,132.7,595,15.3,11,11,8,0,149
IGI Airport,25.5,29,989.1,9.7,45.6,146.2,461,10.7,12,11,8,0,149
IGI Airport,26.2,24,988.6,11.1,47.3,160.7,395,8.5,13,11,8,0,149
IGI Airport,26.2,24,987.7,11.4,49.0,173.2,395,10.8,14,11,8,0,149
IGI Airport,25.9,26,987.4,10.6,50.1,180.7,494,20.8,15,11,8,0,149
IGI Airport,24.6,30,987.2,9.5,53.3,184.4,658,35.5,16,11,8,0,150
IGI Airport,22.6,38,987.2,7.3,66.8,158.3,789,53.5,17,11,8,0,150
IGI Airport,21.4,43,987.3,6.5,75.4,173.7,850,56.6,18,11,8,0,151
IGI Airport,20.2,47,987.8,6.5,80.3,199.8,878,60.6,19,11,8,0,151
IGI Airport,19.4,50,988.0,6.6,81.5,217.0,876,61.8,20,11,8,0,151
IGI Airport,18.4,54,988.2,6.0,84.1,231.9,838,58.1,21,11,8,0,152
IGI Airport,18.0,53,987.8,6.5,85.4,242.1,771,51.5,22,11,8,0,152
IGI Airport,17.5,56,987.8,6.3,85.0,246.8,702,44.5,23,11,8,0,153
Anand Vihar,18.0,51,990.5,6.8,73.8,164.8,717,26.7,0,11,9,3,144
Anand Vihar,17.5,53,990.4,7.3,72.4,143.9,615,21.8,1,11,9,3,147
Anand Vihar,16.8,54,990.0,6.7,70.8,126.2,551,18.2,2,11,9,3,149
Anand Vihar,16.1,56,989.7,6.5,69.6,114.3,519,16.2,3,11,9,3,150
Anand Vihar,15.6,57,989.3,6.1,68.9,108.3,526,15.5,4,11,9,3,151
Anand Vihar,14.9,64,989.5,5.6,73.1,105.9,631,18.5,5,11,9,3,152
Anand Vihar,14.5,65,990.0,5.6,75.4,104.5,957,24.9,6,11,9,3,152
Anand Vihar,15.0,63,990.9,6.5,79.4,106.9,1382,33.3,7,11,9,3,153
Anand Vihar,16.8,58,991.6,5.4,79.2,103.8,1599,36.9,8,11,9,3,153
Anand Vihar,19.4,50,992.3,3.7,72.4,98.3,1412,30.9,9,11,9,3,154
Anand Vihar,22.2,41,992.2,4.3,59.3,83.6,1018,20.0,10,11,9,3,154
Anand Vihar,25.0,31,991.5,8.4,37.8,59.0,699,11.6,11,11,9,3,154
Anand Vihar,26.3,27,990.6,8.4,34.5,63.3,545,7.5,12,11,9,3,154
Anand Vihar,27.0,25,989.8,8.3,33.9,75.4,465,5.9,13,11,9,3,154
Anand Vihar,27.2,25,989.0,8.4,34.1,91.0,471,8.8,14,11,9,3,154
Anand Vihar,26.9,26,988.6,8.7,36.9,110.1,613,19.6,15,11,9,3,154
Anand Vihar,26.0,29,988.3,8.2,39.9,118.3,840,35.0,16,11,9,3,154
Anand Vihar,24.1,37,988.5,4.7,67.5,135.0,1012,45.5,17,11,9,3,154
Anand Vihar,23.1,39,988.8,5.1,75.2,150.9,1070,46.5,18,11,9,3,154
Anand Vihar,22.2,40,989.3,6.3,78.7,165.8,1073,47.8,19,11,9,3,154
Anand Vihar,21.4,42,989.7,7.4,79.9,177.4,1058,47.4,20,11,9,3,154
Anand Vihar,20.4,43,989.8,6.7,82.2,184.4,1035,44.2,21,11,9,3,155
Anand Vihar,19.5,45,989.7,6.5,84.8,185.8,994,39.4,22,11,9,3,155
Anand Vihar,19.2,47,989.9,6.8,85.7,179.7,938,34.3,23,11,9,3,155
Connaught Place,17.2,55,989.1,6.1,73.8,164.8,666,26.7,0,11,9,3,144
Connaught Place,16.6,56,988.9,6.3,72.4,143.9,575,21.8,1,11,9,3,147
Connaught Place,16.0,57,988.6,5.9,70.8,126.2,519,18.2,2,11,9,3,149
Connaught Place,15.4,59,988.2,5.8,69.6,114.3,499,16.2,3,11,9,3,150
Connaught Place,14.9,60,987.8,5.7,68.9,108.3,516,15.5,4,11,9,3,151
Connaught Place,14.2,69,988.0,5.5,73.1,105.9,613,18.5,5,11,9,3,152
Connaught Place,13.8,70,988.5,5.2,75.4,104.5,894,24.9,6,11,9,3,152
Connaught Place,14.6,65,989.4,5.1,79.4,106.9,1255,33.3,7,11,9,3,153
Connaught Place,16.5,60,990.2,5.1,79.2,103.8,1437,36.9,8,11,9,3,153
Connaught Place,19.1,52,990.9,4.0,72.4,98.3,1270,30.9,9,11,9,3,154
Connaught Place,22.0,43,990.9,4.4,59.3,83.6,924,20.0,10,11,9,3,154
Connaught Place,24.8,32,990.1,8.5,37.8,59.0,643,11.6,11,11,9,3,154
Connaught Place,26.1,28,989.3,8.4,34.5,63.3,510,7.5,12,11,9,3,154
Connaught Place,26.9,26,988.4,8.6,33.9,75.4,442,5.9,13,11,9,3,154
Connaught Place,27.0,26,987.7,9.0,34.1,91.0,443,8.8,14,11,9,3,154
Connaught Place,26.7,27,987.3,9.2,36.9,110.1,548,19.6,15,11,9,3,154
Connaught Place,25.9,30,987.1,8.1,39.9,118.3,720,35.0,16,11,9,3,154
Connaught Place,23.6,42,987.1,5.0,67.5,135.0,853,45.5,17,11,9,3,154
Connaught Place,22.7,40,987.4,5.4,75.2,150.9,901,46.5,18,11,9,3,154
Connaught Place,21.6,42,987.9,5.8,78.7,165.8,909,47.8,19,11,9,3,154
Connaught Place,20.5,44,988.4,6.0,79.9,177.4,905,47.4,20,11,9,3,154
Connaught Place,19.5,47,988.4,5.6,82.2,184.4,899,44.2,21,11,9,3,155
Connaught Place,18.9,48,988.2,5.9,84.8,185.8,881,39.4,22,11,9,3,155
Connaught Place,18.3,53,988.4,6.3,85.7,179.7,848,34.3,23,11,9,3,155
Dwarka,16.5,57,989.7,7.2,82.9,241.2,573,37.1,0,11,9,3,153
Dwarka,16.0,57,989.5,7.4,80.3,226.3,526,29.3,1,11,9,3,154
Dwarka,15.3,60,989.2,6.4,77.8,210.5,503,23.3,2,11,9,3,154
Dwarka,14.6,63,988.8,6.1,76.1,199.8,504,19.7,3,11,9,3,155
Dwarka,13.9,66,988.4,5.8,75.2,190.0,527,17.9,4,11,9,3,155
Dwarka,13.2,73,988.7,5.6,79.4,184.4,587,21.8,5,11,9,3,155
Dwarka,13.0,73,989.2,5.3,82.0,179.7,729,29.1,6,11,9,3,156
Dwarka,13.6,70,990.1,6.5,86.8,178.3,907,38.7,7,11,9,3,157
Dwarka,15.5,66,990.9,5.9,88.0,196.5,992,42.8,8,11,9,3,157
Dwarka,18.2,57,991.6,4.3,82.4,166.7,903,36.2,9,11,9,3,158
Dwarka,21.0,49,991.6,4.7,70.1,148.5,722,24.1,10,11,9,3,158
Dwarka,23.9,38,990.8,7.7,49.2,133.6,568,14.6,11,11,9,3,159
Dwarka,25.4,31,990.0,8.8,47.6,146.2,466,9.4,12,11,9,3,159
Dwarka,26.0,29,989.2,8.9,46.2,149.5,390,6.9,13,11,9,3,159
Dwarka,26.2,28,988.4,9.2,44.6,149.0,386,10.0,14,11,9,3,159
Dwarka,25.9,30,988.0,9.2,43.1,144.4,512,22.7,15,11,9,3,159
Dwarka,24.7,34,987.7,8.7,44.0,130.4,709,41.1,16,11,9,3,159
Dwarka,22.8,42,987.8,8.1,79.9,142.5,847,54.6,17,11,9,3,158
Dwarka,21.4,45,988.0,8.0,90.1,149.0,857,58.8,18,11,9,3,159
Dwarka,20.2,46,988.5,7.6,96.2,170.0,808,64.4,19,11,9,3,159
Dwarka,19.4,47,988.9,7.3,98.7,190.5,769,66.4,20,11,9,3,159
Dwarka,18.3,51,989.0,6.1,100.6,204.0,773,62.2,21,11,9,3,160
Dwarka,18.0,50,988.8,6.6,102.0,212.8,788,54.4,22,11,9,3,160
Dwarka,17.5,52,989.1,7.0,101.5,218.4,785,46.4,23,11,9,3,160
Okhla Phase III,17.4,55,987.6,9.0,82.9,241.2,694,37.1,0,11,9,3,153
Okhla Phase III,17.0,56,987.5,9.8,80.3,226.3,599,29.3,1,11,9,3,154
Okhla Phase III,16.5,56,987.2,9.3,77.8,210.5,541,23.3,2,11,9,3,154
Okhla Phase III,16.0,57,986.9,8.5,76.1,199.8,509,19.7,3,11,9,3,155
Okhla Phase III,15.4,59,986.4,8.3,75.2,190.0,515,17.9,4,11,9,3,155
Okhla Phase III,14.9,64,986.7,8.6,79.4,184.4,618,21.8,5,11,9,3,155
Okhla Phase III,14.4,66,987.0,8.7,82.0,179.7,938,29.1,6,11,9,3,156
Okhla Phase III,14.6,67,987.9,8.9,86.8,178.3,1356,38.7,7,11,9,3,157
Okhla Phase III,16.2,65,988.8,8.3,88.0,196.5,1573,42.8,8,11,9,3,157
Okhla Phase III,18.8,57,989.5,5.0,82.4,166.7,1400,36.2,9,11,9,3,158
Okhla Phase III,21.4,49,989.5,5.0,70.1,148.5,1026,24.1,10,11,9,3,158
Okhla Phase III,24.0,38,988.8,7.9,49.2,133.6,720,14.6,11,11,9,3,159
Okhla Phase III,25.4,32,987.9,7.9,47.6,146.2,561,9.4,12,11,9,3,159
Okhla Phase III,26.1,29,987.0,7.5,46.2,149.5,471,6.9,13,11,9,3,159
Okhla Phase III,26.4,28,986.3,7.9,44.6,149.0,483,10.0,14,11,9,3,159
Okhla Phase III,26.1,29,985.8,7.9,43.1,144.4,670,22.7,15,11,9,3,159
Okhla Phase III,24.6,38,985.6,6.3,44.0,130.4,959,41.1,16,11,9,3,159
Okhla Phase III,22.3,48,985.6,6.7,79.9,142.5,1165,54.6,17,11,9,3,158
Okhla Phase III,21.4,49,985.9,7.4,90.1,149.0,1205,58.8,18,11,9,3,159
Okhla Phase III,20.5,50,986.4,8.3,96.2,170.0,1161,64.4,19,11,9,3,159
Okhla Phase III,19.8,49,986.9,9.4,98.7,190.5,1098,66.4,20,11,9,3,159
Okhla Phase III,19.1,49,987.0,9.4,100.6,204.0,1026,62.2,21,11,9,3,160
Okhla Phase III,18.6,50,986.8,8.8,102.0,212.8,935,54.4,22,11,9,3,160
Okhla Phase III,18.2,52,987.0,9.5,101.5,218.4,853,46.4,23,11,9,3,160
Rohini,16.5,57,988.6,8.5,73.8,164.8,574,26.7,0,11,9,3,144
Rohini,15.9,58,988.4,8.1,72.4,143.9,521,21.8,1,11,9,3,147
Rohini,15.4,59,988.0,7.6,70.8,126.2,493,18.2,2,11,9,3,149
Rohini,14.9,60,987.7,7.5,69.6,114.3,487,16.2,3,11,9,3,150
Rohini,14.3,62,987.3,7.3,68.9,108.3,507,15.5,4,11,9,3,151
Rohini,13.7,68,987.5,7.8,73.1,105.9,587,18.5,5,11,9,3,152
Rohini,13.2,70,988.0,6.4,75.4,104.5,806,24.9,6,11,9,3,152
Rohini,13.6,69,988.9,6.9,79.4,106.9,1085,33.3,7,11,9,3,153
Rohini,15.7,64,989.6,5.6,79.2,103.8,1220,36.9,8,11,9,3,153
Rohini,18.8,54,990.4,4.0,72.4,98.3,1075,30.9,9,11,9,3,154
Rohini,21.8,46,990.5,4.8,59.3,83.6,786,20.0,10,11,9,3,154
Rohini,24.5,34,989.7,8.6,37.8,59.0,553,11.6,11,11,9,3,154
Rohini,25.9,29,989.0,9.0,34.5,63.3,440,7.5,12,11,9,3,154
Rohini,26.4,28,988.0,9.3,33.9,75.4,383,5.9,13,11,9,3,154
Rohini,26.6,28,987.4,9.5,34.1,91.0,391,8.8,14,11,9,3,154
Rohini,26.2,29,986.8,9.7,36.9,110.1,504,19.6,15,11,9,3,154
Rohini,25.2,32,986.7,8.5,39.9,118.3,682,35.0,16,11,9,3,154
Rohini,22.8,43,986.7,7.4,67.5,135.0,816,45.5,17,11,9,3,154
